playerID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
cobbty01,1936,BBWAA,226,170,222,t,Player,
ruthba01,1936,BBWAA,226,170,215,t,Player,
wagneho01,1936,BBWAA,226,170,215,t,Player,
mathech01,1936,BBWAA,226,170,205,t,Player,
johnswa01,1936,BBWAA,226,170,189,t,Player,
lajoina01,1936,BBWAA,226,170,146,f,Player,
speaktr01,1936,BBWAA,226,170,133,f,Player,
youngcy01,1936,BBWAA,226,170,111,f,Player,
hornsro01,1936,BBWAA,226,170,105,f,Player,
cochrmi01,1936,BBWAA,226,170,80,f,Player,
sislege01,1936,BBWAA,226,170,77,f,Player,
collied01,1936,BBWAA,226,170,60,f,Player,
colliji01,1936,BBWAA,226,170,58,f,Player,
alexape01,1936,BBWAA,226,170,55,f,Player,
gehrilo01,1936,BBWAA,226,170,51,f,Player,
bresnro01,1936,BBWAA,226,170,47,f,Player,
keelewi01,1936,BBWAA,226,170,40,f,Player,
ansonca01,1936,Veterans,78,59,39,f,Player,
ewingbu01,1936,Veterans,78,59,39,f,Player,
keelewi01,1936,Veterans,78,59,33,f,Player,
wadderu01,1936,BBWAA,226,170,33,f,Player,
youngcy01,1936,Veterans,78,59,32,f,Player,
delahed01,1936,Veterans,78,59,21,f,Player,
foxxji01,1936,BBWAA,226,170,21,f,Player,
walshed01,1936,BBWAA,226,170,20,f,Player,
mcgrajo01,1936,Veterans,78,59,17,f,Player,
delahed01,1936,BBWAA,226,170,17,f,Player,
radboch01,1936,Veterans,78,59,16,f,Player,
traynpi01,1936,BBWAA,226,170,16,f,Player,
kellyki01,1936,Veterans,78,59,15,f,Player,
longhe01,1936,Veterans,78,59,15,f,Player,
friscfr01,1936,BBWAA,226,170,14,f,Player,
grovele01,1936,BBWAA,226,170,12,f,Player,
jennihu01,1936,Veterans,78,59,11,f,Player,
rusieam01,1936,Veterans,78,59,11,f,Player,
chaseha01,1936,BBWAA,226,170,11,f,Player,
youngro01,1936,BBWAA,226,170,10,f,Player,
clarkfr01,1936,Veterans,78,59,9,f,Player,
terrybi01,1936,BBWAA,226,170,9,f,Player,
colliji01,1936,Veterans,78,59,8,f,Player,
klingjo01,1936,BBWAA,226,170,8,f,Player,
crigelo01,1936,BBWAA,226,170,7,f,Player,
comisch01,1936,Veterans,78,59,6,f,Player,
dennyje01,1936,Veterans,78,59,6,f,Player,
langebi01,1936,Veterans,78,59,6,f,Player,
robinwi01,1936,Veterans,78,59,6,f,Player,
stoveha01,1936,Veterans,78,59,6,f,Player,
wrighge01,1936,Veterans,78,59,6,f,Player,
brownmo01,1936,BBWAA,226,170,6,f,Player,
eversjo01,1936,BBWAA,226,170,6,f,Player,
clarkjo01,1936,Veterans,78,59,5,f,Player,
wagneho01,1936,Veterans,78,59,5,f,Player,
chancfr01,1936,BBWAA,226,170,5,f,Player,
spaldal01,1936,Veterans,78,59,4,f,Player,
mcgrajo01,1936,BBWAA,226,170,4,f,Player,
schalra01,1936,BBWAA,226,170,4,f,Player,
simmoal01,1936,BBWAA,226,170,4,f,Player,
barnero01,1936,Veterans,78,59,3,f,Player,
bennech01,1936,Veterans,78,59,3,f,Player,
duffyhu01,1936,Veterans,78,59,3,f,Player,
nichoki01,1936,Veterans,78,59,3,f,Player,
wardjo01,1936,Veterans,78,59,3,f,Player,
broutda01,1936,Veterans,78,59,2,f,Player,
dunlafr01,1936,Veterans,78,59,2,f,Player,
glassja01,1936,Veterans,78,59,2,f,Player,
hamilbi01,1936,Veterans,78,59,2,f,Player,
lajoina01,1936,Veterans,78,59,2,f,Player,
willine01,1936,Veterans,78,59,2,f,Player,
bendech01,1936,BBWAA,226,170,2,f,Player,
jacksjo01,1936,BBWAA,226,170,2,f,Player,
roushed01,1936,BBWAA,226,170,2,f,Player,
allisdo01,1936,Veterans,78,59,1,f,Player,
battijo01,1936,Veterans,78,59,1,f,Player,
becklja01,1936,Veterans,78,59,1,f,Player,
bondto01,1936,Veterans,78,59,1,f,Player,
burkeje01,1936,Veterans,78,59,1,f,Player,
crigelo01,1936,Veterans,78,59,1,f,Player,
dahlebi01,1936,Veterans,78,59,1,f,Player,
daubeja01,1936,Veterans,78,59,1,f,Player,
doyleja01,1936,Veterans,78,59,1,f,Player,
keefeti01,1936,Veterans,78,59,1,f,Player,
kilroma01,1936,Veterans,78,59,1,f,Player,
lathaar01,1936,Veterans,78,59,1,f,Player,
lowebo01,1936,Veterans,78,59,1,f,Player,
mcaleji01,1936,Veterans,78,59,1,f,Player,
mccarto01,1936,Veterans,78,59,1,f,Player,
mcveyca01,1936,Veterans,78,59,1,f,Player,
paborch01,1936,Veterans,78,59,1,f,Player,
pikeli01,1936,Veterans,78,59,1,f,Player,
remseja01,1936,Veterans,78,59,1,f,Player,
richaha01,1936,Veterans,78,59,1,f,Player,
tennefr02,1936,Veterans,78,59,1,f,Player,
vanhage01,1936,Veterans,78,59,1,f,Player,
wallabo01,1936,Veterans,78,59,1,f,Player,
whitede01,1936,Veterans,78,59,1,f,Player,
bakerfr01,1936,BBWAA,226,170,1,f,Player,
bradlbi01,1936,BBWAA,226,170,1,f,Player,
clarkfr01,1936,BBWAA,226,170,1,f,Player,
crawfsa01,1936,BBWAA,226,170,1,f,Player,
elberki01,1936,BBWAA,226,170,1,f,Player,
mackco01,1936,BBWAA,226,170,1,f,Player,
marquru01,1936,BBWAA,226,170,1,f,Player,
ruckena01,1936,BBWAA,226,170,1,f,Player,
vanceda01,1936,BBWAA,226,170,1,f,Player,
cummica01,1936,Veterans,78,59,0,f,Player,
flintsi01,1936,Veterans,78,59,0,f,Player,
richmle01,1936,Veterans,78,59,0,f,Player,
gehrich01,1936,BBWAA,226,170,0,f,Player,
hartnga01,1936,BBWAA,226,170,0,f,Player,
sullibi03,1936,BBWAA,226,170,0,f,Player,
lajoina01,1937,BBWAA,201,151,168,t,Player,
speaktr01,1937,BBWAA,201,151,165,t,Player,
youngcy01,1937,BBWAA,201,151,153,t,Player,
alexape01,1937,BBWAA,201,151,125,f,Player,
collied01,1937,BBWAA,201,151,115,f,Player,
keelewi01,1937,BBWAA,201,151,115,f,Player,
sislege01,1937,BBWAA,201,151,106,f,Player,
delahed01,1937,BBWAA,201,151,70,f,Player,
wadderu01,1937,BBWAA,201,151,67,f,Player,
colliji01,1937,BBWAA,201,151,66,f,Player,
walshed01,1937,BBWAA,201,151,56,f,Player,
hornsro01,1937,BBWAA,201,151,53,f,Player,
chancfr01,1937,BBWAA,201,151,49,f,Player,
eversjo01,1937,BBWAA,201,151,44,f,Player,
bresnro01,1937,BBWAA,201,151,43,f,Player,
brownmo01,1937,BBWAA,201,151,31,f,Player,
maranra01,1937,BBWAA,201,151,25,f,Player,
schalra01,1937,BBWAA,201,151,24,f,Player,
planked01,1937,BBWAA,201,151,23,f,Player,
clarkfr01,1937,BBWAA,201,151,22,f,Player,
klingjo01,1937,BBWAA,201,151,20,f,Player,
chaseha01,1937,BBWAA,201,151,18,f,Player,
bendech01,1937,BBWAA,201,151,17,f,Player,
crigelo01,1937,BBWAA,201,151,16,f,Player,
youngro01,1937,BBWAA,201,151,16,f,Player,
pennohe01,1937,BBWAA,201,151,15,f,Player,
tinkejo01,1937,BBWAA,201,151,15,f,Player,
bakerfr01,1937,BBWAA,201,151,13,f,Player,
marquru01,1937,BBWAA,201,151,13,f,Player,
woodjo02,1937,BBWAA,201,151,13,f,Player,
mcginjo01,1937,BBWAA,201,151,12,f,Player,
jossad01,1937,BBWAA,201,151,11,f,Player,
ruckena01,1937,BBWAA,201,151,11,f,Player,
heilmha01,1937,BBWAA,201,151,10,f,Player,
roushed01,1937,BBWAA,201,151,10,f,Player,
vanceda01,1937,BBWAA,201,151,10,f,Player,
adamsba01,1937,BBWAA,201,151,8,f,Player,
duffyhu01,1937,BBWAA,201,151,7,f,Player,
archeji01,1937,BBWAA,201,151,6,f,Player,
careyma01,1937,BBWAA,201,151,6,f,Player,
donlimi01,1937,BBWAA,201,151,6,f,Player,
hoopeha01,1937,BBWAA,201,151,6,f,Player,
bradlbi01,1937,BBWAA,201,151,5,f,Player,
carribi02,1937,BBWAA,201,151,5,f,Player,
crawfsa01,1937,BBWAA,201,151,5,f,Player,
huggimi01,1937,BBWAA,201,151,5,f,Manager,
mcgrajo01,1937,BBWAA,201,151,5,f,Manager,
robinwi01,1937,BBWAA,201,151,5,f,Manager,
tennefr02,1937,BBWAA,201,151,5,f,Player,
wheatza01,1937,BBWAA,201,151,5,f,Player,
combsea01,1937,BBWAA,201,151,4,f,Player,
griffcl01,1937,BBWAA,201,151,4,f,Pioneer/Executive,
jennihu01,1937,BBWAA,201,151,4,f,Player,
altroni01,1937,BBWAA,201,151,3,f,Player,
bancrda01,1937,BBWAA,201,151,3,f,Player,
burnsge01,1937,BBWAA,201,151,3,f,Player,
donovbi01,1937,BBWAA,201,151,3,f,Player,
faberre01,1937,BBWAA,201,151,3,f,Player,
lewisdu01,1937,BBWAA,201,151,3,f,Player,
nehfar01,1937,BBWAA,201,151,3,f,Player,
peckiro01,1937,BBWAA,201,151,3,f,Player,
bergema01,1937,BBWAA,201,151,2,f,Player,
bodiepi01,1937,BBWAA,201,151,2,f,Player,
coombja01,1937,BBWAA,201,151,2,f,Player,
cravaga01,1937,BBWAA,201,151,2,f,Player,
daubeja01,1937,BBWAA,201,151,2,f,Player,
doylela01,1937,BBWAA,201,151,2,f,Player,
fletcar01,1937,BBWAA,201,151,2,f,Player,
gowdyha01,1937,BBWAA,201,151,2,f,Player,
loberha01,1937,BBWAA,201,151,2,f,Player,
mageesh01,1937,BBWAA,201,151,2,f,Player,
schreos01,1937,BBWAA,201,151,2,f,Player,
scottev01,1937,BBWAA,201,151,2,f,Player,
breitte01,1937,BBWAA,201,151,1,f,Player,
burkeje01,1937,BBWAA,201,151,1,f,Player,
bushdo01,1937,BBWAA,201,151,1,f,Player,
chesbja01,1937,BBWAA,201,151,1,f,Player,
cissebi01,1937,BBWAA,201,151,1,f,Player,
collish01,1937,BBWAA,201,151,1,f,Player,
dooinre01,1937,BBWAA,201,151,1,f,Player,
duganjo01,1937,BBWAA,201,151,1,f,Player,
elberki01,1937,BBWAA,201,151,1,f,Player,
falkecy01,1937,BBWAA,201,151,1,f,Player,
gleaski01,1937,BBWAA,201,151,1,f,Player,
grimebu01,1937,BBWAA,201,151,1,f,Player,
grohhe01,1937,BBWAA,201,151,1,f,Player,
hinchbi01,1937,BBWAA,201,151,1,f,Player,
judgejo01,1937,BBWAA,201,151,1,f,Player,
kerrdi01,1937,BBWAA,201,151,1,f,Player,
leachto01,1937,BBWAA,201,151,1,f,Player,
leevesa01,1937,BBWAA,201,151,1,f,Player,
longhe01,1937,BBWAA,201,151,1,f,Player,
luquedo01,1937,BBWAA,201,151,1,f,Player,
mcinnst01,1937,BBWAA,201,151,1,f,Player,
mcleala01,1937,BBWAA,201,151,1,f,Player,
meusebo01,1937,BBWAA,201,151,1,f,Player,
milleha01,1937,BBWAA,201,151,1,f,Player,
moranpa01,1937,BBWAA,201,151,1,f,Player,
murphda02,1937,BBWAA,201,151,1,f,Player,
murrare01,1937,BBWAA,201,151,1,f,Player,
paskedo01,1937,BBWAA,201,151,1,f,Player,
raymobu01,1937,BBWAA,201,151,1,f,Player,
rixeyep01,1937,BBWAA,201,151,1,f,Player,
rudoldi01,1937,BBWAA,201,151,1,f,Player,
rusieam01,1937,BBWAA,201,151,1,f,Player,
schulfr01,1937,BBWAA,201,151,1,f,Player,
seweljo01,1937,BBWAA,201,151,1,f,Player,
steinha01,1937,BBWAA,201,151,1,f,Player,
streega01,1937,BBWAA,201,151,1,f,Player,
sullibi03,1937,BBWAA,201,151,1,f,Player,
veachbo01,1937,BBWAA,201,151,1,f,Player,
wallabo01,1937,BBWAA,201,151,1,f,Player,
wilsoha01,1937,BBWAA,201,151,1,f,Player,
bulkemo99,1937,Centennial,,,,t,Pioneer/Executive,
johnsba99,1937,Centennial,,,,t,Pioneer/Executive,
mackco01,1937,Centennial,,,,t,Manager,
mcgrajo01,1937,Veterans,,,,t,Manager,
wrighge01,1937,Centennial,,,,t,Pioneer/Executive,
alexape01,1938,BBWAA,262,197,212,t,Player,
sislege01,1938,BBWAA,262,197,179,f,Player,
keelewi01,1938,BBWAA,262,197,177,f,Player,
collied01,1938,BBWAA,262,197,175,f,Player,
wadderu01,1938,BBWAA,262,197,148,f,Player,
chancfr01,1938,BBWAA,262,197,133,f,Player,
delahed01,1938,BBWAA,262,197,132,f,Player,
walshed01,1938,BBWAA,262,197,110,f,Player,
eversjo01,1938,BBWAA,262,197,91,f,Player,
colliji01,1938,BBWAA,262,197,79,f,Player,
maranra01,1938,BBWAA,262,197,73,f,Player,
bresnro01,1938,BBWAA,262,197,67,f,Player,
clarkfr01,1938,BBWAA,262,197,63,f,Player,
brownmo01,1938,BBWAA,262,197,54,f,Player,
huggimi01,1938,BBWAA,262,197,48,f,Manager,
hornsro01,1938,BBWAA,262,197,46,f,Player,
schalra01,1938,BBWAA,262,197,45,f,Player,
youngro01,1938,BBWAA,262,197,40,f,Player,
planked01,1938,BBWAA,262,197,38,f,Player,
pennohe01,1938,BBWAA,262,197,37,f,Player,
mcginjo01,1938,BBWAA,262,197,36,f,Player,
bendech01,1938,BBWAA,262,197,33,f,Player,
bakerfr01,1938,BBWAA,262,197,32,f,Player,
klingjo01,1938,BBWAA,262,197,26,f,Player,
duffyhu01,1938,BBWAA,262,197,24,f,Player,
jennihu01,1938,BBWAA,262,197,23,f,Player,
jossad01,1938,BBWAA,262,197,18,f,Player,
robinwi01,1938,BBWAA,262,197,17,f,Manager,
tinkejo01,1938,BBWAA,262,197,16,f,Player,
heilmha01,1938,BBWAA,262,197,14,f,Player,
ruckena01,1938,BBWAA,262,197,12,f,Player,
adamsba01,1938,BBWAA,262,197,11,f,Player,
crawfsa01,1938,BBWAA,262,197,11,f,Player,
crigelo01,1938,BBWAA,262,197,11,f,Player,
griffcl01,1938,BBWAA,262,197,10,f,Pioneer/Executive,
marquru01,1938,BBWAA,262,197,10,f,Player,
vanceda01,1938,BBWAA,262,197,10,f,Player,
roushed01,1938,BBWAA,262,197,9,f,Player,
gowdyha01,1938,BBWAA,262,197,8,f,Player,
rusieam01,1938,BBWAA,262,197,8,f,Player,
tennefr02,1938,BBWAA,262,197,8,f,Player,
altroni01,1938,BBWAA,262,197,7,f,Player,
archeji01,1938,BBWAA,262,197,7,f,Player,
combsea01,1938,BBWAA,262,197,7,f,Player,
terrybi01,1938,BBWAA,262,197,7,f,Player,
wallabo01,1938,BBWAA,262,197,7,f,Player,
wheatza01,1938,BBWAA,262,197,7,f,Player,
careyma01,1938,BBWAA,262,197,6,f,Player,
woodjo02,1938,BBWAA,262,197,6,f,Player,
donlimi01,1938,BBWAA,262,197,5,f,Player,
lewisdu01,1938,BBWAA,262,197,5,f,Player,
nehfar01,1938,BBWAA,262,197,5,f,Player,
carribi02,1938,BBWAA,262,197,4,f,Player,
dinnebi01,1938,BBWAA,262,197,4,f,Player,
doylela01,1938,BBWAA,262,197,4,f,Player,
hoopeha01,1938,BBWAA,262,197,4,f,Player,
mcinnst01,1938,BBWAA,262,197,4,f,Player,
barryja01,1938,BBWAA,262,197,3,f,Player,
burnsge01,1938,BBWAA,262,197,3,f,Player,
fletcar01,1938,BBWAA,262,197,3,f,Player,
grohhe01,1938,BBWAA,262,197,3,f,Player,
kerrdi01,1938,BBWAA,262,197,3,f,Player,
nichoki01,1938,BBWAA,262,197,3,f,Player,
traynpi01,1938,BBWAA,262,197,3,f,Player,
bancrda01,1938,BBWAA,262,197,2,f,Player,
bradlbi01,1938,BBWAA,262,197,2,f,Player,
burkeje01,1938,BBWAA,262,197,2,f,Player,
chesbja01,1938,BBWAA,262,197,2,f,Player,
coombja01,1938,BBWAA,262,197,2,f,Player,
cravaga01,1938,BBWAA,262,197,2,f,Player,
elberki01,1938,BBWAA,262,197,2,f,Player,
fosteed02,1938,BBWAA,262,197,2,f,Player,
judgejo01,1938,BBWAA,262,197,2,f,Player,
mageesh01,1938,BBWAA,262,197,2,f,Player,
peckiro01,1938,BBWAA,262,197,2,f,Player,
rixeyep01,1938,BBWAA,262,197,2,f,Player,
schreos01,1938,BBWAA,262,197,2,f,Player,
scottev01,1938,BBWAA,262,197,2,f,Player,
stengca01,1938,BBWAA,262,197,2,f,Manager,
beaumgi01,1938,BBWAA,262,197,1,f,Player,
bergema01,1938,BBWAA,262,197,1,f,Player,
chapmra01,1938,BBWAA,262,197,1,f,Player,
coaklan01,1938,BBWAA,262,197,1,f,Player,
coopewi01,1938,BBWAA,262,197,1,f,Player,
covelst01,1938,BBWAA,262,197,1,f,Player,
cranddo01,1938,BBWAA,262,197,1,f,Player,
cruiswa01,1938,BBWAA,262,197,1,f,Player,
dahlebi01,1938,BBWAA,262,197,1,f,Player,
daubeja01,1938,BBWAA,262,197,1,f,Player,
donovbi01,1938,BBWAA,262,197,1,f,Player,
dooinre01,1938,BBWAA,262,197,1,f,Player,
duganjo01,1938,BBWAA,262,197,1,f,Player,
ehmkeho01,1938,BBWAA,262,197,1,f,Player,
faberre01,1938,BBWAA,262,197,1,f,Player,
flickel01,1938,BBWAA,262,197,1,f,Player,
gleaski01,1938,BBWAA,262,197,1,f,Player,
granted01,1938,BBWAA,262,197,1,f,Player,
grimebu01,1938,BBWAA,262,197,1,f,Player,
harribu01,1938,BBWAA,262,197,1,f,Manager,
herzobu01,1938,BBWAA,262,197,1,f,Player,
irwinch01,1938,BBWAA,262,197,1,f,Player,
jonesfi01,1938,BBWAA,262,197,1,f,Player,
lathaar01,1938,BBWAA,262,197,1,f,Player,
loberha01,1938,BBWAA,262,197,1,f,Player,
longhe01,1938,BBWAA,262,197,1,f,Player,
luquedo01,1938,BBWAA,262,197,1,f,Player,
marbefi01,1938,BBWAA,262,197,1,f,Player,
meusebo01,1938,BBWAA,262,197,1,f,Player,
milancl01,1938,BBWAA,262,197,1,f,Player,
moranpa01,1938,BBWAA,262,197,1,f,Player,
murrare01,1938,BBWAA,262,197,1,f,Player,
perduhu01,1938,BBWAA,262,197,1,f,Player,
ricesa01,1938,BBWAA,262,197,1,f,Player,
sheckji01,1938,BBWAA,262,197,1,f,Player,
shockur01,1938,BBWAA,262,197,1,f,Player,
stahlja01,1938,BBWAA,262,197,1,f,Player,
streega01,1938,BBWAA,262,197,1,f,Player,
thomair01,1938,BBWAA,262,197,1,f,Player,
willicy01,1938,BBWAA,262,197,1,f,Player,
zimmech01,1938,BBWAA,262,197,1,f,Player,
cartwal99,1938,Centennial,,,,t,Pioneer/Executive,
chadwhe99,1938,Centennial,,,,t,Pioneer/Executive,
sislege01,1939,BBWAA,274,206,235,t,Player,
collied01,1939,BBWAA,274,206,213,t,Player,
keelewi01,1939,BBWAA,274,206,207,t,Player,
wadderu01,1939,BBWAA,274,206,179,f,Player,
hornsro01,1939,BBWAA,274,206,176,f,Player,
chancfr01,1939,BBWAA,274,206,158,f,Player,
delahed01,1939,BBWAA,274,206,145,f,Player,
walshed01,1939,BBWAA,274,206,132,f,Player,
eversjo01,1939,BBWAA,274,206,107,f,Player,
huggimi01,1939,BBWAA,274,206,97,f,Manager,
maranra01,1939,BBWAA,274,206,82,f,Player,
colliji01,1939,BBWAA,274,206,72,f,Player,
bresnro01,1939,BBWAA,274,206,67,f,Player,
clarkfr01,1939,BBWAA,274,206,59,f,Player,
brownmo01,1939,BBWAA,274,206,54,f,Player,
robinwi01,1939,BBWAA,274,206,46,f,Manager,
bendech01,1939,BBWAA,274,206,40,f,Player,
pennohe01,1939,BBWAA,274,206,40,f,Player,
schalra01,1939,BBWAA,274,206,35,f,Player,
duffyhu01,1939,BBWAA,274,206,34,f,Player,
youngro01,1939,BBWAA,274,206,34,f,Player,
jennihu01,1939,BBWAA,274,206,33,f,Player,
mcginjo01,1939,BBWAA,274,206,32,f,Player,
bakerfr01,1939,BBWAA,274,206,30,f,Player,
cochrmi01,1939,BBWAA,274,206,28,f,Player,
jossad01,1939,BBWAA,274,206,28,f,Player,
planked01,1939,BBWAA,274,206,28,f,Player,
friscfr01,1939,BBWAA,274,206,26,f,Player,
griffcl01,1939,BBWAA,274,206,20,f,Pioneer/Executive,
terrybi01,1939,BBWAA,274,206,16,f,Player,
vanceda01,1939,BBWAA,274,206,15,f,Player,
klingjo01,1939,BBWAA,274,206,14,f,Player,
ruckena01,1939,BBWAA,274,206,13,f,Player,
tinkejo01,1939,BBWAA,274,206,12,f,Player,
adamsba01,1939,BBWAA,274,206,11,f,Player,
traynpi01,1939,BBWAA,274,206,10,f,Player,
heilmha01,1939,BBWAA,274,206,8,f,Player,
roushed01,1939,BBWAA,274,206,8,f,Player,
careyma01,1939,BBWAA,274,206,7,f,Player,
dinnebi01,1939,BBWAA,274,206,7,f,Player,
nichoki01,1939,BBWAA,274,206,7,f,Player,
altroni01,1939,BBWAA,274,206,6,f,Player,
chesbja01,1939,BBWAA,274,206,6,f,Player,
crawfsa01,1939,BBWAA,274,206,6,f,Player,
lewisdu01,1939,BBWAA,274,206,6,f,Player,
rusieam01,1939,BBWAA,274,206,6,f,Player,
stengca01,1939,BBWAA,274,206,6,f,Manager,
donlimi01,1939,BBWAA,274,206,5,f,Player,
hoopeha01,1939,BBWAA,274,206,5,f,Player,
kerrdi01,1939,BBWAA,274,206,5,f,Player,
wallabo01,1939,BBWAA,274,206,5,f,Player,
gowdyha01,1939,BBWAA,274,206,4,f,Player,
marquru01,1939,BBWAA,274,206,4,f,Player,
mcinnst01,1939,BBWAA,274,206,4,f,Player,
wheatza01,1939,BBWAA,274,206,4,f,Player,
archeji01,1939,BBWAA,274,206,3,f,Player,
combsea01,1939,BBWAA,274,206,3,f,Player,
faberre01,1939,BBWAA,274,206,3,f,Player,
mccarjo99,1939,BBWAA,274,206,3,f,Manager,
tennefr02,1939,BBWAA,274,206,3,f,Player,
bushdo01,1939,BBWAA,274,206,2,f,Player,
carribi02,1939,BBWAA,274,206,2,f,Player,
cravaga01,1939,BBWAA,274,206,2,f,Player,
crigelo01,1939,BBWAA,274,206,2,f,Player,
donovbi01,1939,BBWAA,274,206,2,f,Player,
ewingbu01,1939,BBWAA,274,206,2,f,Player,
granted01,1939,BBWAA,274,206,2,f,Player,
loberha01,1939,BBWAA,274,206,2,f,Player,
schreos01,1939,BBWAA,274,206,2,f,Player,
woodjo02,1939,BBWAA,274,206,2,f,Player,
bancrda01,1939,BBWAA,274,206,1,f,Player,
barryja01,1939,BBWAA,274,206,1,f,Player,
bergema01,1939,BBWAA,274,206,1,f,Player,
bradlbi01,1939,BBWAA,274,206,1,f,Player,
burnsge01,1939,BBWAA,274,206,1,f,Player,
coopewi01,1939,BBWAA,274,206,1,f,Player,
crossla01,1939,BBWAA,274,206,1,f,Player,
daubeja01,1939,BBWAA,274,206,1,f,Player,
doylela01,1939,BBWAA,274,206,1,f,Player,
fletcar01,1939,BBWAA,274,206,1,f,Player,
frasech01,1939,BBWAA,274,206,1,f,Player,
gleaski01,1939,BBWAA,274,206,1,f,Player,
grimebu01,1939,BBWAA,274,206,1,f,Player,
grimmch01,1939,BBWAA,274,206,1,f,Player,
hahnno01,1939,BBWAA,274,206,1,f,Player,
haineje01,1939,BBWAA,274,206,1,f,Player,
harribu01,1939,BBWAA,274,206,1,f,Manager,
hoytwa01,1939,BBWAA,274,206,1,f,Player,
irwinch01,1939,BBWAA,274,206,1,f,Player,
jonessa01,1939,BBWAA,274,206,1,f,Player,
kellejo01,1939,BBWAA,274,206,1,f,Player,
knabeot01,1939,BBWAA,274,206,1,f,Player,
leachto01,1939,BBWAA,274,206,1,f,Player,
longhe01,1939,BBWAA,274,206,1,f,Player,
luquedo01,1939,BBWAA,274,206,1,f,Player,
mageesh01,1939,BBWAA,274,206,1,f,Player,
moranpa01,1939,BBWAA,274,206,1,f,Player,
nehfar01,1939,BBWAA,274,206,1,f,Player,
peckiro01,1939,BBWAA,274,206,1,f,Player,
peitzhe01,1939,BBWAA,274,206,1,f,Player,
perduhu01,1939,BBWAA,274,206,1,f,Player,
phillde01,1939,BBWAA,274,206,1,f,Player,
schacal01,1939,BBWAA,274,206,1,f,Player,
scottev01,1939,BBWAA,274,206,1,f,Player,
shockur01,1939,BBWAA,274,206,1,f,Player,
stahlja01,1939,BBWAA,274,206,1,f,Player,
steinha01,1939,BBWAA,274,206,1,f,Player,
wilsoha01,1939,BBWAA,274,206,1,f,Player,
ansonca01,1939,Old Timers,,,,t,Player,
comisch01,1939,Old Timers,,,,t,Pioneer/Executive,
cummica01,1939,Old Timers,,,,t,Pioneer/Executive,
ewingbu01,1939,Old Timers,,,,t,Player,
gehrilo01,1939,Special Election,,,,t,Player,
radboch01,1939,Old Timers,,,,t,Player,
spaldal01,1939,Old Timers,,,,t,Pioneer/Executive,
hornsro01,1942,BBWAA,233,175,182,t,Player,
chancfr01,1942,BBWAA,233,175,136,f,Player,
wadderu01,1942,BBWAA,233,175,136,f,Player,
walshed01,1942,BBWAA,233,175,113,f,Player,
huggimi01,1942,BBWAA,233,175,111,f,Manager,
delahed01,1942,BBWAA,233,175,104,f,Player,
eversjo01,1942,BBWAA,233,175,91,f,Player,
robinwi01,1942,BBWAA,233,175,89,f,Manager,
cochrmi01,1942,BBWAA,233,175,88,f,Player,
friscfr01,1942,BBWAA,233,175,84,f,Player,
duffyhu01,1942,BBWAA,233,175,77,f,Player,
pennohe01,1942,BBWAA,233,175,72,f,Player,
griffcl01,1942,BBWAA,233,175,71,f,Pioneer/Executive,
colliji01,1942,BBWAA,233,175,68,f,Player,
maranra01,1942,BBWAA,233,175,66,f,Player,
jennihu01,1942,BBWAA,233,175,64,f,Player,
brownmo01,1942,BBWAA,233,175,63,f,Player,
planked01,1942,BBWAA,233,175,63,f,Player,
mcginjo01,1942,BBWAA,233,175,59,f,Player,
clarkfr01,1942,BBWAA,233,175,58,f,Player,
bresnro01,1942,BBWAA,233,175,57,f,Player,
bendech01,1942,BBWAA,233,175,55,f,Player,
schalra01,1942,BBWAA,233,175,53,f,Player,
traynpi01,1942,BBWAA,233,175,45,f,Player,
youngro01,1942,BBWAA,233,175,44,f,Player,
bakerfr01,1942,BBWAA,233,175,39,f,Player,
vanceda01,1942,BBWAA,233,175,37,f,Player,
terrybi01,1942,BBWAA,233,175,36,f,Player,
tinkejo01,1942,BBWAA,233,175,36,f,Player,
jossad01,1942,BBWAA,233,175,33,f,Player,
klingjo01,1942,BBWAA,233,175,15,f,Player,
ruckena01,1942,BBWAA,233,175,15,f,Player,
adamsba01,1942,BBWAA,233,175,11,f,Player,
gowdyha01,1942,BBWAA,233,175,8,f,Player,
nichoki01,1942,BBWAA,233,175,5,f,Player,
burkeje01,1942,BBWAA,233,175,4,f,Player,
heilmha01,1942,BBWAA,233,175,4,f,Player,
granted01,1942,BBWAA,233,175,3,f,Player,
rickebr01,1942,BBWAA,233,175,3,f,Pioneer/Executive,
wheatza01,1942,BBWAA,233,175,3,f,Player,
bushdo01,1942,BBWAA,233,175,2,f,Player,
crawfsa01,1942,BBWAA,233,175,2,f,Player,
martipe01,1942,BBWAA,233,175,2,f,Player,
peckiro01,1942,BBWAA,233,175,2,f,Player,
wallabo01,1942,BBWAA,233,175,2,f,Player,
beaumgi01,1942,BBWAA,233,175,1,f,Player,
becklja01,1942,BBWAA,233,175,1,f,Player,
boleyjo01,1942,BBWAA,233,175,1,f,Player,
bradlbi01,1942,BBWAA,233,175,1,f,Player,
crossla01,1942,BBWAA,233,175,1,f,Player,
dinnebi01,1942,BBWAA,233,175,1,f,Player,
dunnja01,1942,BBWAA,233,175,1,f,Player,
elberki01,1942,BBWAA,233,175,1,f,Player,
faberre01,1942,BBWAA,233,175,1,f,Player,
hamilbi01,1942,BBWAA,233,175,1,f,Player,
